Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Assignment-1,forge,GuiMobile,showBoxedProduct,6,1,3
Assignment-1,forge,GuiMobile,chooseCard,8,1,3
Assignment-1,forge,GuiMobile,run,3,1,0
Assignment-1,forge,GuiMobile,getAvatarCount,6,2,0
Assignment-1,forge,GuiMobile,getSleevesCount,6,2,0
Assignment-1,forge,GuiMobile,showFileDialog,5,2,2
Assignment-1,forge,GuiMobile,getSaveFile,5,2,1
Assignment-1,forge,GuiMobile,download,3,1,2
Assignment-1,forge,GuiMobile,refreshSkin,2,1,0
Assignment-1,forge,GuiMobile,copyToClipboard,3,1,1
Assignment-1,forge,GuiMobile,browseToUrl,3,1,1
Assignment-1,forge,GuiMobile,createAudioClip,3,1,1
Assignment-1,forge,GuiMobile,createAudioMusic,3,1,1
Assignment-1,forge,GuiMobile,startAltSoundSystem,2,1,2
Assignment-1,forge,GuiMobile,clearImageCache,4,1,0
Assignment-1,forge,GuiMobile,showSpellShop,3,1,0
Assignment-1,forge,GuiMobile,showBazaar,3,1,0
Assignment-1,forge,GuiMobile,getNewGuiGame,3,1,0
Assignment-1,forge,GuiMobile,hostMatch,3,1,0
Assignment-1,forge,GuiMobile,runBackgroundTask,3,1,2
Assignment-1,forge,GuiMobile,encodeSymbols,3,1,2
Assignment-1,forge,GuiMobile,preventSystemSleep,3,1,1
Assignment-1,forge,GuiMobile,getScreenScale,3,1,0
Assignment-1,forge,Graphics,Graphics,3,1,0
Assignment-1,forge,Graphics,getShaderOutline,3,1,0
Assignment-1,forge,Graphics,getShaderGrayscale,3,1,0
Assignment-1,forge,Graphics,getShaderRoundedRect,3,1,0
Assignment-1,forge,Graphics,getShaderWarp,3,1,0
Assignment-1,forge,Graphics,getShaderUnderwater,3,1,0
Assignment-1,forge,Graphics,getShaderNightDay,3,1,0
Assignment-1,forge,Graphics,begin,6,1,2
Assignment-1,forge,Graphics,end,8,3,0
Assignment-1,forge,Graphics,dispose,9,2,0
Assignment-1,forge,Graphics,getBatch,3,1,0
Assignment-1,forge,Graphics,startClip,3,1,0
Assignment-1,forge,Graphics,startClip,60,15,4
Assignment-1,forge,Graphics,endClip,9,2,0
Assignment-1,forge,Graphics,draw,31,7,1
Assignment-1,forge,Graphics,updateScreenPosForRotation,55,13,1
Assignment-1,forge,Graphics,drawLine,3,1,6
Assignment-1,forge,Graphics,drawLine,30,8,6
Assignment-1,forge,Graphics,drawLineArrow,3,1,6
Assignment-1,forge,Graphics,drawLineArrow,45,9,6
Assignment-1,forge,Graphics,drawArrow,3,1,8
Assignment-1,forge,Graphics,drawArrow,44,4,8
Assignment-1,forge,Graphics,addVertex,5,1,4
Assignment-1,forge,Graphics,drawfillBorder,4,1,7
Assignment-1,forge,Graphics,drawRoundRect,3,1,7
Assignment-1,forge,Graphics,drawRoundRect,36,8,7
Assignment-1,forge,Graphics,fillRoundRect,3,1,6
Assignment-1,forge,Graphics,fillRoundRect,22,4,6
Assignment-1,forge,Graphics,drawRect,3,1,6
Assignment-1,forge,Graphics,drawRect,21,4,6
Assignment-1,forge,Graphics,drawRectLines,6,1,6
Assignment-1,forge,Graphics,fillRect,3,1,5
Assignment-1,forge,Graphics,fillRect,17,4,5
Assignment-1,forge,Graphics,drawCircle,3,1,5
Assignment-1,forge,Graphics,drawCircle,21,4,5
Assignment-1,forge,Graphics,fillCircle,3,1,4
Assignment-1,forge,Graphics,fillCircle,17,4,4
Assignment-1,forge,Graphics,fillTriangle,3,1,7
Assignment-1,forge,Graphics,fillTriangle,17,4,7
Assignment-1,forge,Graphics,fillGradientRect,3,1,7
Assignment-1,forge,Graphics,fillGradientRect,3,1,7
Assignment-1,forge,Graphics,fillGradientRect,3,1,7
Assignment-1,forge,Graphics,fillGradientRect,22,4,7
Assignment-1,forge,Graphics,startShape,6,2,1
Assignment-1,forge,Graphics,endShape,3,1,0
Assignment-1,forge,Graphics,setColorRGBA,4,1,4
Assignment-1,forge,Graphics,resetColorRGBA,4,1,1
Assignment-1,forge,Graphics,setAlphaComposite,4,1,1
Assignment-1,forge,Graphics,resetAlphaComposite,4,1,0
Assignment-1,forge,Graphics,getfloatAlphaComposite,3,1,0
Assignment-1,forge,Graphics,drawBorderImage,14,3,8
Assignment-1,forge,Graphics,drawborderImage,5,1,5
Assignment-1,forge,Graphics,drawImage,5,2,6
Assignment-1,forge,Graphics,drawAvatarImage,31,4,7
Assignment-1,forge,Graphics,drawCardImage,19,4,8
Assignment-1,forge,Graphics,drawCardImage,18,3,8
Assignment-1,forge,Graphics,drawCardImage,20,4,8
Assignment-1,forge,Graphics,drawGrayTransitionImage,13,2,6
Assignment-1,forge,Graphics,drawGrayTransitionImage,12,1,7
Assignment-1,forge,Graphics,drawGrayTransitionImage,12,1,7
Assignment-1,forge,Graphics,drawCardRoundRect,15,3,8
Assignment-1,forge,Graphics,drawCardRoundRect,14,2,8
Assignment-1,forge,Graphics,drawNoiseFade,17,3,6
Assignment-1,forge,Graphics,drawPortalFade,19,3,7
Assignment-1,forge,Graphics,drawHueShift,17,3,6
Assignment-1,forge,Graphics,drawHueShift,17,3,6
Assignment-1,forge,Graphics,drawChromatic,17,3,6
Assignment-1,forge,Graphics,drawRipple,18,3,6
Assignment-1,forge,Graphics,drawPixelated,20,3,7
Assignment-1,forge,Graphics,drawPixelated,20,3,7
Assignment-1,forge,Graphics,drawPixelatedWarp,21,3,6
Assignment-1,forge,Graphics,drawWarpImage,13,1,6
Assignment-1,forge,Graphics,drawWarpImage,13,1,6
Assignment-1,forge,Graphics,drawWarpImage,14,2,6
Assignment-1,forge,Graphics,drawUnderWaterImage,15,2,6
Assignment-1,forge,Graphics,drawNightDay,19,3,8
Assignment-1,forge,Graphics,drawUnderWaterImage,13,1,6
Assignment-1,forge,Graphics,drawImage,3,1,5
Assignment-1,forge,Graphics,drawImage,10,3,6
Assignment-1,forge,Graphics,drawImage,3,2,5
Assignment-1,forge,Graphics,drawImage,3,2,5
Assignment-1,forge,Graphics,drawImage,21,3,8
Assignment-1,forge,Graphics,drawDeckBox,24,3,10
Assignment-1,forge,Graphics,drawRepeatingImage,9,3,5
Assignment-1,forge,Graphics,drawFlippedImage,3,1,5
Assignment-1,forge,Graphics,drawImageWithTransforms,5,1,8
Assignment-1,forge,Graphics,setProjectionMatrix,4,1,1
Assignment-1,forge,Graphics,startRotateTransform,7,1,3
Assignment-1,forge,Graphics,endTransform,14,2,0
Assignment-1,forge,Graphics,drawRotatedImage,3,1,8
Assignment-1,forge,Graphics,drawRotatedImage,3,1,8
Assignment-1,forge,Graphics,drawRotatedImage,3,1,12
Assignment-1,forge,Graphics,drawText,5,2,6
Assignment-1,forge,Graphics,drawText,4,2,4
Assignment-1,forge,Graphics,drawText,3,1,10
Assignment-1,forge,Graphics,drawText,51,12,10
Assignment-1,forge,Graphics,drawOutlinedText,3,1,11
Assignment-1,forge,Graphics,drawOutlinedText,18,2,12
Assignment-1,forge,Graphics,adjustX,3,1,1
Assignment-1,forge,Graphics,adjustY,3,1,2
Assignment-1,forge,Graphics,borderLining,8,2,1
Assignment-1,forge,Graphics,getDummyTexture,10,2,0
Assignment-1,forge,Graphics,setVideoMode,31,7,1
Assignment-1,forge,FrameRate,FrameRate,8,1,0
Assignment-1,forge,FrameRate,resize,6,1,2
Assignment-1,forge,FrameRate,update,11,2,2
Assignment-1,forge,FrameRate,render,5,1,0
Assignment-1,forge,FrameRate,dispose,4,1,0
Assignment-1,forge,CachedCardImage,CachedCardImage,4,1,1
Assignment-1,forge,CachedCardImage,CachedCardImage,4,1,1
Assignment-1,forge,CachedCardImage,CachedCardImage,4,1,1
Assignment-1,forge,CachedCardImage,fetch,5,2,0
Assignment-1,forge,CachedCardImage,getImage,3,1,0
Assignment-1,forge,CachedCardImage,getImage,3,1,1
Assignment-1,forge,CachedCardImage,onImageFetched,0,1,0
Assignment-1,forge,GameCommand,run,2,1,0
Assignment-1,forge.card,PrintSheet,initializePrintSheets,9,3,2
Assignment-1,forge.card,PrintSheet,PrintSheet,3,1,1
Assignment-1,forge.card,PrintSheet,PrintSheet,4,1,2
Assignment-1,forge.card,PrintSheet,add,3,1,1
Assignment-1,forge.card,PrintSheet,add,3,1,2
Assignment-1,forge.card,PrintSheet,addAll,3,1,1
Assignment-1,forge.card,PrintSheet,addAll,3,2,2
Assignment-1,forge.card,PrintSheet,removeAll,3,2,1
Assignment-1,forge.card,PrintSheet,fetchRoulette,13,5,3
Assignment-1,forge.card,PrintSheet,all,9,3,0
Assignment-1,forge.card,PrintSheet,containsCardNamed,12,5,2
Assignment-1,forge.card,PrintSheet,getName,3,1,0
Assignment-1,forge.card,PrintSheet,random,23,6,2
Assignment-1,forge.card,PrintSheet,isEmpty,3,1,0
Assignment-1,forge.card,PrintSheet,toFlatList,3,1,0
Assignment-1,forge.card,PrintSheet,Reader,3,1,1
Assignment-1,forge.card,PrintSheet,read,3,1,3
Assignment-1,forge.card,Reader,Reader,3,1,1
Assignment-1,forge.card,Reader,read,3,1,3
Assignment-1,forge.card,CardFace,getOracleText,3,1,0
Assignment-1,forge.card,CardFace,getIntPower,3,1,0
Assignment-1,forge.card,CardFace,getIntToughness,3,1,0
Assignment-1,forge.card,CardFace,getPower,3,1,0
Assignment-1,forge.card,CardFace,getToughness,3,1,0
Assignment-1,forge.card,CardFace,getInitialLoyalty,3,1,0
Assignment-1,forge.card,CardFace,getDefense,3,1,0
Assignment-1,forge.card,CardFace,getAttractionLights,3,1,0
Assignment-1,forge.card,CardFace,getName,3,1,0
Assignment-1,forge.card,CardFace,getType,3,1,0
Assignment-1,forge.card,CardFace,getManaCost,3,1,0
Assignment-1,forge.card,CardFace,getColor,3,1,0
Assignment-1,forge.card,CardFace,getKeywords,3,1,0
Assignment-1,forge.card,CardFace,getAbilities,3,1,0
Assignment-1,forge.card,CardFace,getStaticAbilities,3,1,0
Assignment-1,forge.card,CardFace,getTriggers,3,1,0
Assignment-1,forge.card,CardFace,getDraftActions,3,1,0
Assignment-1,forge.card,CardFace,getReplacements,3,1,0
Assignment-1,forge.card,CardFace,getNonAbilityText,3,1,0
Assignment-1,forge.card,CardFace,getVariables,4,2,0
Assignment-1,forge.card,CardFace,getAltName,3,1,0
Assignment-1,forge.card,CardFace,CardFace,4,2,1
Assignment-1,forge.card,CardFace,setName,3,1,1
Assignment-1,forge.card,CardFace,setAltName,3,1,1
Assignment-1,forge.card,CardFace,setType,3,1,1
Assignment-1,forge.card,CardFace,setManaCost,3,1,1
Assignment-1,forge.card,CardFace,setColor,3,1,1
Assignment-1,forge.card,CardFace,setOracleText,3,1,1
Assignment-1,forge.card,CardFace,setInitialLoyalty,3,1,1
Assignment-1,forge.card,CardFace,setDefense,3,1,1
Assignment-1,forge.card,CardFace,setAttractionLights,7,2,1
Assignment-1,forge.card,CardFace,setPtText,10,2,1
Assignment-1,forge.card,CardFace,parsePT,9,2,1
Assignment-1,forge.card,CardFace,setNonAbilityText,3,1,1
Assignment-1,forge.card,CardFace,addKeyword,6,2,1
Assignment-1,forge.card,CardFace,addAbility,6,2,1
Assignment-1,forge.card,CardFace,addTrigger,6,2,1
Assignment-1,forge.card,CardFace,addDraftAction,6,2,1
Assignment-1,forge.card,CardFace,addStaticAbility,6,2,1
Assignment-1,forge.card,CardFace,addReplacementEffect,6,2,1
Assignment-1,forge.card,CardFace,addSVar,6,2,2
Assignment-1,forge.card,CardFace,hasFunctionalVariants,3,1,0
Assignment-1,forge.card,CardFace,getFunctionalVariant,4,2,1
Assignment-1,forge.card,CardFace,getFunctionalVariants,3,1,0
Assignment-1,forge.card,CardFace,getOrCreateFunctionalVariant,9,3,1
Assignment-1,forge.card,CardFace,assignMissingFields,51,33,0
Assignment-1,forge.card,CardFace,toString,3,1,0
Assignment-1,forge.card,CardFace,compareTo,3,1,1
Assignment-1,forge.card,CardFace,clone,8,1,0
Assignment-1,forge.card,ColorSet,ColorSet,4,1,1
Assignment-1,forge.card,ColorSet,fromMask,7,2,1
Assignment-1,forge.card,ColorSet,fromNames,7,2,1
Assignment-1,forge.card,ColorSet,fromNames,7,2,1
Assignment-1,forge.card,ColorSet,fromNames,7,2,1
Assignment-1,forge.card,ColorSet,fromManaCost,3,1,1
Assignment-1,forge.card,ColorSet,hasAnyColor,3,1,1
Assignment-1,forge.card,ColorSet,hasAllColors,3,1,1
Assignment-1,forge.card,ColorSet,hasExactlyColor,3,1,1
Assignment-1,forge.card,ColorSet,hasNoColorsExcept,3,1,1
Assignment-1,forge.card,ColorSet,hasNoColorsExcept,3,1,1
Assignment-1,forge.card,ColorSet,getMissingColors,3,1,1
Assignment-1,forge.card,ColorSet,containsAllColorsFrom,3,1,1
Assignment-1,forge.card,ColorSet,countColors,3,1,0
Assignment-1,forge.card,ColorSet,getOrderWeight,19,6,0
Assignment-1,forge.card,ColorSet,isColorless,3,1,0
Assignment-1,forge.card,ColorSet,isMulticolor,3,1,0
Assignment-1,forge.card,ColorSet,isAllColors,3,1,0
Assignment-1,forge.card,ColorSet,isMonoColor,3,1,0
Assignment-1,forge.card,ColorSet,isEqual,3,1,1
Assignment-1,forge.card,ColorSet,compareTo,3,1,1
Assignment-1,forge.card,ColorSet,hasWhite,3,1,0
Assignment-1,forge.card,ColorSet,hasBlue,3,1,0
Assignment-1,forge.card,ColorSet,hasBlack,3,1,0
Assignment-1,forge.card,ColorSet,hasRed,3,1,0
Assignment-1,forge.card,ColorSet,hasGreen,3,1,0
Assignment-1,forge.card,ColorSet,inverse,5,1,0
Assignment-1,forge.card,ColorSet,getColor,3,1,0
Assignment-1,forge.card,ColorSet,toString,10,3,0
Assignment-1,forge.card,ColorSet,getNullColor,3,1,0
Assignment-1,forge.card,ColorSet,sharesColorWith,3,1,1
Assignment-1,forge.card,ColorSet,getSharedColors,3,1,1
Assignment-1,forge.card,ColorSet,getOffColors,3,1,1
Assignment-1,forge.card,ColorSet,toEnumSet,12,4,0
Assignment-1,forge.card,ColorSet,iterator,3,1,0
Assignment-1,forge.card,ColorSet,getIndexOfNextColor,10,3,0
Assignment-1,forge.card,ColorSet,hasNext,3,1,0
Assignment-1,forge.card,ColorSet,next,7,2,0
Assignment-1,forge.card,ColorSet,getOrderedShards,3,1,0
Assignment-1,forge.card,ColorIterator,getIndexOfNextColor,10,3,0
Assignment-1,forge.card,ColorIterator,hasNext,3,1,0
Assignment-1,forge.card,ColorIterator,next,7,2,0
Assignment-1,forge.card,CardTypeView,isEmpty,0,1,0
Assignment-1,forge.card,CardTypeView,getCoreTypes,0,1,0
Assignment-1,forge.card,CardTypeView,getSupertypes,0,1,0
Assignment-1,forge.card,CardTypeView,getSubtypes,0,1,0
Assignment-1,forge.card,CardTypeView,getExcludedCreatureSubTypes,0,1,0
Assignment-1,forge.card,CardTypeView,getCreatureTypes,0,1,0
Assignment-1,forge.card,CardTypeView,getLandTypes,0,1,0
Assignment-1,forge.card,CardTypeView,hasStringType,0,1,1
Assignment-1,forge.card,CardTypeView,hasType,0,1,1
Assignment-1,forge.card,CardTypeView,hasSupertype,0,1,1
Assignment-1,forge.card,CardTypeView,hasSubtype,0,1,1
Assignment-1,forge.card,CardTypeView,hasCreatureType,0,1,1
Assignment-1,forge.card,CardTypeView,hasAllCreatureTypes,0,1,0
Assignment-1,forge.card,CardTypeView,hasABasicLandType,0,1,0
Assignment-1,forge.card,CardTypeView,hasANonBasicLandType,0,1,0
Assignment-1,forge.card,CardTypeView,sharesCreaturetypeWith,0,1,1
Assignment-1,forge.card,CardTypeView,sharesLandTypeWith,0,1,1
Assignment-1,forge.card,CardTypeView,sharesPermanentTypeWith,0,1,1
Assignment-1,forge.card,CardTypeView,sharesCardTypeWith,0,1,1
Assignment-1,forge.card,CardTypeView,sharesAllCardTypesWith,0,1,1
Assignment-1,forge.card,CardTypeView,isPermanent,0,1,0
Assignment-1,forge.card,CardTypeView,isCreature,0,1,0
Assignment-1,forge.card,CardTypeView,isPlaneswalker,0,1,0
Assignment-1,forge.card,CardTypeView,isBattle,0,1,0
Assignment-1,forge.card,CardTypeView,isLand,0,1,0
Assignment-1,forge.card,CardTypeView,isArtifact,0,1,0
Assignment-1,forge.card,CardTypeView,isInstant,0,1,0
Assignment-1,forge.card,CardTypeView,isSorcery,0,1,0
Assignment-1,forge.card,CardTypeView,isConspiracy,0,1,0
Assignment-1,forge.card,CardTypeView,isVanguard,0,1,0
Assignment-1,forge.card,CardTypeView,isScheme,0,1,0
Assignment-1,forge.card,CardTypeView,isEnchantment,0,1,0
Assignment-1,forge.card,CardTypeView,isBasic,0,1,0
Assignment-1,forge.card,CardTypeView,isLegendary,0,1,0
Assignment-1,forge.card,CardTypeView,isSnow,0,1,0
Assignment-1,forge.card,CardTypeView,isBasicLand,0,1,0
Assignment-1,forge.card,CardTypeView,isPlane,0,1,0
Assignment-1,forge.card,CardTypeView,isPhenomenon,0,1,0
Assignment-1,forge.card,CardTypeView,isKindred,0,1,0
Assignment-1,forge.card,CardTypeView,isDungeon,0,1,0
Assignment-1,forge.card,CardTypeView,isAttachment,0,1,0
Assignment-1,forge.card,CardTypeView,isAura,0,1,0
Assignment-1,forge.card,CardTypeView,isEquipment,0,1,0
Assignment-1,forge.card,CardTypeView,isFortification,0,1,0
Assignment-1,forge.card,CardTypeView,isAttraction,0,1,0
Assignment-1,forge.card,CardTypeView,isContraption,0,1,0
Assignment-1,forge.card,CardTypeView,isSaga,0,1,0
Assignment-1,forge.card,CardTypeView,isHistoric,0,1,0
Assignment-1,forge.card,CardTypeView,isOutlaw,0,1,0
Assignment-1,forge.card,CardTypeView,getTypeWithChanges,0,1,1
Assignment-1,forge.card,ICardDatabase,getCard,0,1,1
Assignment-1,forge.card,ICardDatabase,getCard,0,1,2
Assignment-1,forge.card,ICardDatabase,getCard,0,1,3
Assignment-1,forge.card,ICardDatabase,getCard,0,1,3
Assignment-1,forge.card,ICardDatabase,getCard,0,1,4
Assignment-1,forge.card,ICardDatabase,getCard,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromSet,0,1,3
Assignment-1,forge.card,ICardDatabase,getCardFromSet,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromSet,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromSet,0,1,5
Assignment-1,forge.card,ICardDatabase,getCardFromSet,0,1,6
Assignment-1,forge.card,ICardDatabase,getCardFromEditions,0,1,2
Assignment-1,forge.card,ICardDatabase,getCardFromEditions,0,1,3
Assignment-1,forge.card,ICardDatabase,getCardFromEditions,0,1,3
Assignment-1,forge.card,ICardDatabase,getCardFromEditions,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromEditions,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedBefore,0,1,3
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedBefore,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedBefore,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedBefore,0,1,5
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedAfter,0,1,3
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedAfter,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedAfter,0,1,4
Assignment-1,forge.card,ICardDatabase,getCardFromEditionsReleasedAfter,0,1,5
Assignment-1,forge.card,ICardDatabase,getAllCards,0,1,0
Assignment-1,forge.card,ICardDatabase,getAllCards,0,1,1
Assignment-1,forge.card,ICardDatabase,getAllCards,0,1,1
Assignment-1,forge.card,ICardDatabase,getAllCards,0,1,2
Assignment-1,forge.card,ICardDatabase,getAllCards,0,1,1
Assignment-1,forge.card,ICardDatabase,getUniqueCards,0,1,0
Assignment-1,forge.card,ICardDatabase,streamAllCards,0,1,0
Assignment-1,forge.card,ICardDatabase,streamUniqueCards,0,1,0
Assignment-1,forge.card,ICardDatabase,getMaxArtIndex,0,1,1
Assignment-1,forge.card,ICardDatabase,getArtCount,0,1,2
Assignment-1,forge.card,ICardDatabase,wasPrintedInSets,0,1,1
Assignment-1,forge.card,ICardDatabase,isLegal,0,1,1
Assignment-1,forge.card,ICardDatabase,wasPrintedAtRarity,0,1,1
Assignment-1,forge.card,ICardCharacteristics,getName,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getType,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getManaCost,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getColor,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getIntPower,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getIntToughness,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getPower,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getToughness,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getInitialLoyalty,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getDefense,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getAttractionLights,0,1,0
Assignment-1,forge.card,ICardCharacteristics,getOracleText,0,1,0
Assignment-1,forge.card,CardFacePredicates,test,6,2,1
Assignment-1,forge.card,CardFacePredicates,PredicateCoreType,4,1,2
Assignment-1,forge.card,CardFacePredicates,test,3,1,1
Assignment-1,forge.card,CardFacePredicates,PredicateSuperType,4,1,2
Assignment-1,forge.card,CardFacePredicates,coreType,3,1,2
Assignment-1,forge.card,CardFacePredicates,superType,3,1,2
Assignment-1,forge.card,CardFacePredicates,cmc,7,1,1
Assignment-1,forge.card,CardFacePredicates,ValidPredicate,3,1,1
Assignment-1,forge.card,CardFacePredicates,test,31,12,1
Assignment-1,forge.card,CardFacePredicates,hasProperty,6,2,2
Assignment-1,forge.card,CardFacePredicates,hasManaCost,3,1,2
Assignment-1,forge.card,CardFacePredicates,hasCMC,4,1,2
Assignment-1,forge.card,CardFacePredicates,valid,3,1,1
Assignment-1,forge.card,PredicateCoreType,test,6,2,1
Assignment-1,forge.card,PredicateCoreType,PredicateCoreType,4,1,2
Assignment-1,forge.card,PredicateSuperType,test,3,1,1
Assignment-1,forge.card,PredicateSuperType,PredicateSuperType,4,1,2
Assignment-1,forge.card,ValidPredicate,ValidPredicate,3,1,1
Assignment-1,forge.card,ValidPredicate,test,31,12,1
Assignment-1,forge.card,ValidPredicate,hasProperty,6,2,2
Assignment-1,forge.card,ValidPredicate,hasManaCost,3,1,2
Assignment-1,forge.card,ValidPredicate,hasCMC,4,1,2
Assignment-1,forge.card,DeckHints,DeckHints,21,7,1
Assignment-1,forge.card,DeckHints,isValid,3,1,0
Assignment-1,forge.card,DeckHints,contains,11,4,2
Assignment-1,forge.card,DeckHints,is,17,6,2
Assignment-1,forge.card,DeckHints,filterByType,13,3,1
Assignment-1,forge.card,DeckHints,filter,3,1,1
Assignment-1,forge.card,DeckHints,parseHint,18,4,1
Assignment-1,forge.card,DeckHints,getCardsForFilter,40,12,3
Assignment-1,forge.card,DeckHints,getMatchingItems,4,1,3
Assignment-1,forge.card,DeckHints,rulesWithTokens,21,5,1
Assignment-1,forge.card,CardType,getEnum,3,1,1
Assignment-1,forge.card,CardType,isValidEnum,3,1,1
Assignment-1,forge.card,CardType,CoreType,4,1,2
Assignment-1,forge.card,CardType,toGamePieceType,15,6,0
Assignment-1,forge.card,CardType,getEnum,3,1,1
Assignment-1,forge.card,CardType,isValidEnum,3,1,1
Assignment-1,forge.card,CardType,CardType,3,1,1
Assignment-1,forge.card,CardType,CardType,4,1,2
Assignment-1,forge.card,CardType,CardType,5,1,1
Assignment-1,forge.card,CardType,CardType,3,1,1
Assignment-1,forge.card,CardType,add,21,4,1
Assignment-1,forge.card,CardType,addAll,13,4,1
Assignment-1,forge.card,CardType,addAll,14,4,1
Assignment-1,forge.card,CardType,addAll,14,4,1
Assignment-1,forge.card,CardType,removeAll,18,5,1
Assignment-1,forge.card,CardType,clear,9,2,0
Assignment-1,forge.card,CardType,removeCardTypes,3,1,0
Assignment-1,forge.card,CardType,remove,3,1,1
Assignment-1,forge.card,CardType,remove,21,5,1
Assignment-1,forge.card,CardType,setCreatureTypes,12,3,1
Assignment-1,forge.card,CardType,isEmpty,3,1,0
Assignment-1,forge.card,CardType,getCoreTypes,3,1,0
Assignment-1,forge.card,CardType,getSupertypes,3,1,0
Assignment-1,forge.card,CardType,getSubtypes,3,1,0
