Project Name,Package Name,Type Name,Method Name,Code Smell
Assignment-1,forge.card,CardFacePredicates,test,Complex Method
Assignment-1,forge.card,CardFacePredicates,test,Magic Number
Assignment-1,forge.card,CardFacePredicates,test,Magic Number
Assignment-1,forge.card,CardFacePredicates,test,Magic Number
Assignment-1,forge.card,CardFacePredicates,hasProperty,Magic Number
Assignment-1,forge.card,ValidPredicate,test,Complex Method
Assignment-1,forge.card,ValidPredicate,test,Magic Number
Assignment-1,forge.card,ValidPredicate,test,Magic Number
Assignment-1,forge.card,ValidPredicate,test,Magic Number
Assignment-1,forge.card,ValidPredicate,hasProperty,Magic Number
Assignment-1,forge.card,DeckHints,parseHint,Empty catch clause
Assignment-1,forge.card,DeckHints,parseHint,Magic Number
Assignment-1,forge.card,DeckHints,getCardsForFilter,Complex Method
Assignment-1,forge.card,DeckHints,rulesWithTokens,Complex Conditional
Assignment-1,forge.card,CardType,toGamePieceType,Missing default
Assignment-1,forge.card,CardType,getTypeWithChanges,Complex Method
Assignment-1,forge.card,CardType,getTypeWithChanges,Long Statement
Assignment-1,forge.card,CardType,sanisfySubtypes,Complex Method
Assignment-1,forge.card,CardType,sharesCreaturetypeWith,Complex Method
Assignment-1,forge.card,CardRulesPredicates,checkName,Long Statement
Assignment-1,forge.card,CardRulesPredicates,checkType,Long Statement
Assignment-1,forge.card,CardRulesPredicates,test,Complex Method
Assignment-1,forge.card,CardRulesPredicates,test,Long Statement
Assignment-1,forge.card,CardRulesPredicates,test,Missing default
Assignment-1,forge.card,CardRulesPredicates,test,Complex Method
Assignment-1,forge.card,CardRulesPredicates,test,Missing default
Assignment-1,forge.card,CardRulesPredicates,test,Missing default
Assignment-1,forge.card,CardRulesPredicates,op,Missing default
Assignment-1,forge.card,LeafString,checkName,Long Statement
Assignment-1,forge.card,LeafString,checkType,Long Statement
Assignment-1,forge.card,LeafString,test,Complex Method
Assignment-1,forge.card,LeafString,test,Long Statement
Assignment-1,forge.card,LeafString,test,Missing default
Assignment-1,forge.card,LeafColor,test,Complex Method
Assignment-1,forge.card,LeafColor,test,Missing default
Assignment-1,forge.card,LeafNumber,test,Missing default
Assignment-1,forge.card,LeafNumber,op,Missing default
Assignment-1,forge.card,CardDb,CardRequest,Long Parameter List
Assignment-1,forge.card,CardDb,CardRequest,Long Parameter List
Assignment-1,forge.card,CardDb,compose,Long Statement
Assignment-1,forge.card,CardDb,isArtIndex,Magic Number
Assignment-1,forge.card,CardDb,fromPreferredArtEntry,Magic Number
Assignment-1,forge.card,CardDb,fromPreferredArtEntry,Magic Number
Assignment-1,forge.card,CardDb,fromString,Complex Method
Assignment-1,forge.card,CardDb,fromString,Long Statement
Assignment-1,forge.card,CardDb,fromString,Long Statement
Assignment-1,forge.card,CardDb,fromString,Long Statement
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,fromString,Magic Number
Assignment-1,forge.card,CardDb,addSetCard,Long Statement
Assignment-1,forge.card,CardDb,addFromSetByName,Long Statement
Assignment-1,forge.card,CardDb,initialize,Complex Conditional
Assignment-1,forge.card,CardDb,initialize,Complex Method
Assignment-1,forge.card,CardDb,initialize,Long Statement
Assignment-1,forge.card,CardDb,initialize,Long Statement
Assignment-1,forge.card,CardDb,initialize,Long Statement
Assignment-1,forge.card,CardDb,initialize,Long Statement
Assignment-1,forge.card,CardDb,initialize,Long Statement
Assignment-1,forge.card,CardDb,initialize,Long Statement
Assignment-1,forge.card,CardDb,initialize,Magic Number
Assignment-1,forge.card,CardDb,initialize,Magic Number
Assignment-1,forge.card,CardDb,buildRenamedCards,Long Statement
Assignment-1,forge.card,CardDb,buildRenamedCards,Long Statement
Assignment-1,forge.card,CardDb,buildRenamedCards,Long Statement
Assignment-1,forge.card,CardDb,setCardArtPreference,Long Statement
Assignment-1,forge.card,CardDb,setCardArtPreference,Long Statement
Assignment-1,forge.card,CardDb,tryGetCard,Long Statement
Assignment-1,forge.card,CardDb,getCardFromSet,Long Parameter List
Assignment-1,forge.card,CardDb,getCardFromSet,Complex Conditional
Assignment-1,forge.card,CardDb,getCardFromSet,Long Parameter List
Assignment-1,forge.card,CardDb,getCardFromSet,Long Statement
Assignment-1,forge.card,CardDb,getCardFromSet,Long Statement
Assignment-1,forge.card,CardDb,getCardFromEditionsReleasedBefore,Long Statement
Assignment-1,forge.card,CardDb,getCardFromEditionsReleasedBefore,Long Parameter List
Assignment-1,forge.card,CardDb,getCardFromEditionsReleasedAfter,Long Statement
Assignment-1,forge.card,CardDb,getCardFromEditionsReleasedAfter,Long Parameter List
Assignment-1,forge.card,CardDb,tryToGetCardFromEditions,Long Parameter List
Assignment-1,forge.card,CardDb,tryToGetCardFromEditions,Complex Method
Assignment-1,forge.card,CardDb,tryToGetCardFromEditions,Long Parameter List
Assignment-1,forge.card,CardDb,getUniqueCardsNoAlt,Long Statement
Assignment-1,forge.card,CardDb,streamUniqueCardsNoAlt,Long Statement
Assignment-1,forge.card,CardDb,getAllCardsNoAlt,Long Statement
Assignment-1,forge.card,CardDb,appendCardToStringBuilder,Long Statement
Assignment-1,forge.card,CardDb,createUnsupportedCard,Complex Method
Assignment-1,forge.card,CardDb,putCard,Complex Method
Assignment-1,forge.card,CardDb,putCard,Long Statement
Assignment-1,forge.card,CardDb,putCard,Long Statement
Assignment-1,forge.card,CardRequest,CardRequest,Long Parameter List
Assignment-1,forge.card,CardRequest,CardRequest,Long Parameter List
Assignment-1,forge.card,CardRequest,compose,Long Statement
Assignment-1,forge.card,CardRequest,isArtIndex,Magic Number
Assignment-1,forge.card,CardRequest,fromPreferredArtEntry,Magic Number
Assignment-1,forge.card,CardRequest,fromPreferredArtEntry,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Complex Method
Assignment-1,forge.card,CardRequest,fromString,Long Statement
Assignment-1,forge.card,CardRequest,fromString,Long Statement
Assignment-1,forge.card,CardRequest,fromString,Long Statement
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,CardRequest,fromString,Magic Number
Assignment-1,forge.card,Editor,putCard,Complex Method
Assignment-1,forge.card,Editor,putCard,Long Statement
Assignment-1,forge.card,Editor,putCard,Long Statement
Assignment-1,forge.card,CardRules,CardRules,Magic Number
Assignment-1,forge.card,CardRules,CardRules,Magic Number
Assignment-1,forge.card,CardRules,CardRules,Magic Number
Assignment-1,forge.card,CardRules,CardRules,Magic Number
Assignment-1,forge.card,CardRules,CardRules,Magic Number
Assignment-1,forge.card,CardRules,reinitializeFromRules,Long Statement
Assignment-1,forge.card,CardRules,calculateColorIdentity,Complex Method
Assignment-1,forge.card,CardRules,calculateColorIdentity,Missing default
Assignment-1,forge.card,CardRules,isVariant,Long Statement
Assignment-1,forge.card,CardRules,getName,Missing default
Assignment-1,forge.card,CardRules,getType,Missing default
Assignment-1,forge.card,CardRules,getManaCost,Missing default
Assignment-1,forge.card,CardRules,getColor,Missing default
Assignment-1,forge.card,CardRules,canCastWithAvailable,Missing default
Assignment-1,forge.card,CardRules,getOracleText,Missing default
Assignment-1,forge.card,CardRules,canBePartnerCommanders,Complex Conditional
Assignment-1,forge.card,CardRules,canBePartnerCommanders,Complex Conditional
Assignment-1,forge.card,CardRules,canBePartnerCommanders,Long Statement
Assignment-1,forge.card,CardRules,canBePartnerCommander,Long Statement
Assignment-1,forge.card,CardRules,reset,Magic Number
Assignment-1,forge.card,CardRules,reset,Magic Number
Assignment-1,forge.card,CardRules,reset,Magic Number
Assignment-1,forge.card,CardRules,reset,Magic Number
Assignment-1,forge.card,CardRules,reset,Magic Number
Assignment-1,forge.card,CardRules,getCard,Complex Method
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,getCard,Magic Number
Assignment-1,forge.card,CardRules,parseLine,Complex Conditional
Assignment-1,forge.card,CardRules,parseLine,Complex Method
Assignment-1,forge.card,CardRules,parseLine,Long Method
Assignment-1,forge.card,CardRules,parseLine,Magic Number
Assignment-1,forge.card,CardRules,parseLine,Magic Number
Assignment-1,forge.card,CardRules,parseLine,Magic Number
Assignment-1,forge.card,CardRules,parseLine,Magic Number
Assignment-1,forge.card,CardRules,parseLine,Magic Number
Assignment-1,forge.card,CardRules,parseLine,Magic Number
Assignment-1,forge.card,CardRules,getUnsupportedCardNamed,Long Statement
Assignment-1,forge.card,CardRules,getUnsupportedCardNamed,Long Statement
Assignment-1,forge.card,CardRules,getDeckbuildingColors,Magic Number
Assignment-1,forge.card,Reader,reset,Magic Number
Assignment-1,forge.card,Reader,reset,Magic Number
Assignment-1,forge.card,Reader,reset,Magic Number
Assignment-1,forge.card,Reader,reset,Magic Number
Assignment-1,forge.card,Reader,reset,Magic Number
Assignment-1,forge.card,Reader,getCard,Complex Method
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,getCard,Magic Number
Assignment-1,forge.card,Reader,parseLine,Complex Conditional
Assignment-1,forge.card,Reader,parseLine,Complex Method
Assignment-1,forge.card,Reader,parseLine,Long Method
Assignment-1,forge.card,Reader,parseLine,Magic Number
Assignment-1,forge.card,Reader,parseLine,Magic Number
Assignment-1,forge.card,Reader,parseLine,Magic Number
Assignment-1,forge.card,Reader,parseLine,Magic Number
Assignment-1,forge.card,Reader,parseLine,Magic Number
Assignment-1,forge.card,Reader,parseLine,Magic Number
Assignment-1,forge.card,CardEdition,getBoosterBoxDefault,Missing default
Assignment-1,forge.card,CardEdition,getFatPackDefault,Missing default
Assignment-1,forge.card,CardEdition,CardInSet,Long Parameter List
Assignment-1,forge.card,CardEdition,CardEdition,Long Parameter List
Assignment-1,forge.card,CardEdition,parseDate,Magic Number
Assignment-1,forge.card,CardEdition,getBoosterReplaceSlotFromPrintSheet,Long Identifier
Assignment-1,forge.card,CardEdition,hashCode,Magic Number
Assignment-1,forge.card,CardEdition,isLargeSet,Magic Number
Assignment-1,forge.card,CardEdition,read,Complex Method
Assignment-1,forge.card,CardEdition,read,Long Identifier
Assignment-1,forge.card,CardEdition,read,Long Method
Assignment-1,forge.card,CardEdition,read,Long Statement
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Magic Number
Assignment-1,forge.card,CardEdition,read,Missing default
Assignment-1,forge.card,CardEdition,append,Long Statement
Assignment-1,forge.card,CardEdition,getPreferredArtEditionWithAllBasicLands,Long Statement
Assignment-1,forge.card,CardEdition,getRandomFoil,Magic Number
Assignment-1,forge.card,CardEdition,getRandomFoil,Magic Number
Assignment-1,forge.card,CardEdition,getRandomFoil,Magic Number
Assignment-1,forge.card,CardInSet,CardInSet,Long Parameter List
Assignment-1,forge.card,Reader,read,Complex Method
Assignment-1,forge.card,Reader,read,Long Identifier
Assignment-1,forge.card,Reader,read,Long Method
Assignment-1,forge.card,Reader,read,Long Statement
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Magic Number
Assignment-1,forge.card,Reader,read,Missing default
Assignment-1,forge.card,Collection,append,Long Statement
Assignment-1,forge.card,Predicates,getPreferredArtEditionWithAllBasicLands,Long Statement
Assignment-1,forge.card,CardAiHints,CardAiHints,Long Identifier
Assignment-1,forge.card,CardAiHints,CardAiHints,Long Parameter List
Assignment-1,forge.card,CardAiHints,getRemNonCommanderDecks,Long Identifier
Assignment-1,forge.card,CardAiHints,getAiStatusComparable,Magic Number
Assignment-1,forge.card,CardAiHints,getAiStatusComparable,Magic Number
Assignment-1,forge.card,CardAiHints,getAiStatusComparable,Magic Number
Assignment-1,forge.card,MagicColor,fromName,Complex Method
Assignment-1,forge.card,MagicColor,fromName,Magic Number
Assignment-1,forge.card,MagicColor,toShortString,Missing default
Assignment-1,forge.card,MagicColor,toLongString,Missing default
Assignment-1,forge.card,MagicColor,fromByte,Missing default
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardLegacyImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardLegacyImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardLegacyImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardLegacyImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardLegacyImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardLegacyImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardNewDbImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardNewDbImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardNewDbImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardNewDbImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardNewDbImplementation,Magic Number
Assignment-1,forge.card,CardDbPerformanceTests,testBenchmarkFullDbGetCardNewDbImplementation,Magic Number
Assignment-1,forge.card,CardEditionCollectionCardMockTestCase,testGetTheLatestOfAllTheOriginalEditionsOfCardsInPoolWithOriginalSets,Magic Number
Assignment-1,forge.card,CardEditionCollectionCardMockTestCase,testGetTheLatestOfAllTheOriginalEditionsOfCardsInPoolWithLatestArtSets,Magic Number
Assignment-1,forge.card,CardDbCardMockTestCase,testGetCardByNameSetAndArtIndex,Magic Number
Assignment-1,forge.card,CardDbCardMockTestCase,testNewMethodGetCardByNameSetAndCollectorNumber,Magic Number
Assignment-1,forge.card,CardDbCardMockTestCase,testGetCardByNameSetArtIndexAndCollectorNumber,Magic Number
Assignment-1,forge.card,CardDbCardMockTestCase,testNullIsReturnedWithWrongInfo,Magic Number
Assignment-1,forge.card,CardDbCardMockTestCase,testNullIsReturnedWithWrongInfo,Magic Number
Assignment-1,forge.card,CardDbCardMockTestCase,testNullIsReturnedWithWrongInfo,Magic Number
