Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Assignment-1,forge.deck.io,DeckMatch,3,0,1,0,20,4,0,0,0.0,0,2
Assignment-1,forge.deck.io,Archetype,4,0,8,8,43,10,0,0,0.0,5,1
Assignment-1,forge.deck.io,CardThemedLDAIO,2,2,8,8,60,8,0,0,0.375,3,3
Assignment-1,forge.deck.generation,DeckGeneratorBase,18,2,28,11,337,72,5,0,0.14285714285714285,6,7
Assignment-1,forge.deck.generation,MatchColorIdentity,1,0,2,2,10,2,0,0,0.0,0,1
Assignment-1,forge.deck.generation,FilterCMC,2,0,2,2,13,2,0,0,0.0,0,1
Assignment-1,forge.deck.generation,DeckGenerator5Color,1,0,6,3,45,7,0,1,0.5,1,2
Assignment-1,forge.deck.generation,IDeckGenPool,0,0,6,0,8,6,1,0,-1.0,9,0
Assignment-1,forge.deck.generation,DeckGeneratorMonoColor,1,0,7,4,44,8,0,1,0.5714285714285714,0,4
Assignment-1,forge.deck.generation,DeckGenerator3Color,1,0,7,3,74,14,0,1,0.42857142857142855,1,4
Assignment-1,forge.deck.generation,DeckGenPool,1,0,12,12,41,13,0,1,0.25,2,3
Assignment-1,forge.deck.generation,DeckGenerator4Color,1,0,7,3,75,14,0,1,0.42857142857142855,0,4
Assignment-1,forge.deck.generation,DeckGenerator2Color,1,0,7,3,60,10,0,1,0.42857142857142855,1,4
Assignment-1,forge.ai.simulation,SimulationTest,1,0,16,2,126,30,2,0,0.625,0,13
Assignment-1,forge.ai.simulation,SpellAbilityPickerSimulationTest,0,0,33,33,621,41,0,1,-1.0,0,10
Assignment-1,forge.ai.simulation,GameSimulationTest,0,0,70,69,1879,83,0,1,-1.0,0,11
Assignment-1,forge.ai.simulation,SpellAbilityPicker,7,0,27,14,366,94,0,0,0.0,7,15
Assignment-1,forge.ai.simulation,GameCopier,10,0,16,10,393,99,0,0,0.125,6,10
Assignment-1,forge.ai.simulation,CopiedGameObjectMap,1,0,3,3,12,3,0,0,0.6666666666666666,1,0
Assignment-1,forge.ai.simulation,MultiTargetSelector,4,0,12,9,130,39,0,0,0.0,8,5
Assignment-1,forge.ai.simulation,Targets,1,0,2,2,16,4,0,0,0.0,2,1
Assignment-1,forge.ai.simulation,GameStateEvaluator,6,4,15,9,227,50,0,0,0.13333333333333333,7,12
Assignment-1,forge.ai.simulation,CombatSimResult,2,2,0,0,4,0,0,0,-1.0,1,2
Assignment-1,forge.ai.simulation,SimulationCreatureEvaluator,0,0,1,0,8,2,0,0,-1.0,1,1
Assignment-1,forge.ai.simulation,Score,2,2,4,4,19,5,0,0,0.0,9,1
Assignment-1,forge.ai.simulation,SimulationController,14,0,21,18,234,53,0,0,0.0,3,11
Assignment-1,forge.ai.simulation,CachedEffect,5,0,1,1,14,1,0,0,0.0,0,2
Assignment-1,forge.ai.simulation,SpellAbilityChoicesIterator,21,0,14,11,239,56,0,0,0.14285714285714285,3,11
Assignment-1,forge.ai.simulation,ChoicePoint,4,0,0,0,6,0,0,0,-1.0,1,2
Assignment-1,forge.ai.simulation,AllowRepeatModesIterator,3,0,5,4,38,9,0,0,0.4,0,0
Assignment-1,forge.ai.simulation,Plan,18,0,20,20,135,28,0,0,0.25,3,7
Assignment-1,forge.ai.simulation,SpellAbilityRef,4,0,4,4,26,5,0,0,0.0,2,2
Assignment-1,forge.ai.simulation,Decision,8,0,6,6,64,12,0,0,0.0,2,5
Assignment-1,forge.ai.simulation,PossibleTargetSelector,13,0,13,8,161,37,0,0,0.3076923076923077,2,10
Assignment-1,forge.ai.simulation,Targets,4,0,2,1,18,3,0,0,0.0,0,0
Assignment-1,forge.ai.simulation,SimilarTargetSkipper,3,0,3,1,66,17,0,0,0.0,1,4
Assignment-1,forge.ai.simulation,GameSimulator,11,3,13,10,227,45,0,0,0.0,9,15
Assignment-1,forge.ai.controller,AutoPaymentTest,0,0,2,2,46,2,0,0,-1.0,0,4
Assignment-1,forge.gui,ListChooserTest,0,0,1,1,15,2,0,0,-1.0,0,1
Assignment-1,forge.gui,BoxedProductCardListViewer,6,0,9,9,105,12,0,0,0.2222222222222222,2,7
Assignment-1,forge.gui,ChooserListModel,1,0,2,2,9,2,0,0,1.0,0,0
Assignment-1,forge.gui,CardListFocuser,0,0,2,2,7,2,0,0,-1.0,0,0
Assignment-1,forge.gui,SelListener,0,0,1,1,10,2,0,0,-1.0,0,2
Assignment-1,forge.gui,MultiLineLabel,4,0,7,7,78,8,0,0,0.7142857142857143,0,1
Assignment-1,forge.gui,DualListBox,18,0,36,23,377,86,0,0,0.16666666666666666,0,10
Assignment-1,forge.gui,GuiProgressBarWindow,3,0,5,5,62,6,0,0,0.0,0,0
Assignment-1,forge.gui,CardContainer,0,0,2,0,9,2,0,0,-1.0,0,1
Assignment-1,forge.gui,SOverlayUtils,2,0,7,6,77,8,0,0,0.42857142857142855,12,6
Assignment-1,forge.gui,CardDetailPanel,9,0,14,12,223,25,0,0,0.0,9,14
Assignment-1,forge.gui,GuiUtils,2,0,13,12,90,18,0,0,0.38461538461538464,11,2
Assignment-1,forge.gui,CardListChooser,5,0,14,14,91,19,0,0,0.5714285714285714,2,10
Assignment-1,forge.gui,ChooserListModel,1,0,2,2,9,2,0,0,1.0,0,0
Assignment-1,forge.gui,CardListFocuser,0,0,2,2,7,2,0,0,-1.0,0,0
Assignment-1,forge.gui,SelListener,0,0,1,1,10,2,0,0,-1.0,0,2
Assignment-1,forge.gui,GuiDialog,1,0,1,1,28,2,0,0,0.0,1,4
Assignment-1,forge.gui,ListChooser,9,2,17,16,196,36,0,0,0.0,2,5
Assignment-1,forge.gui,ChooserListModel,1,0,2,2,9,2,0,0,1.0,0,0
Assignment-1,forge.gui,SelListener,0,0,1,1,6,1,0,0,-1.0,0,0
Assignment-1,forge.gui,TransformedCellRenderer,2,2,2,2,14,2,0,0,0.0,0,0
Assignment-1,forge.gui,GuiChoose,0,0,13,13,239,48,0,0,-1.0,17,10
Assignment-1,forge.gui,ImportDialog,43,0,27,16,658,93,0,0,0.1111111111111111,2,19
Assignment-1,forge.gui,_UnknownDeckChoice,2,2,2,2,11,2,0,0,0.0,3,0
Assignment-1,forge.gui,_AnalyzerUpdater,13,0,8,3,256,29,0,0,0.25,0,10
Assignment-1,forge.gui,_OperationLogAsyncUpdater,9,0,5,4,95,14,0,0,0.0,2,2
Assignment-1,forge.gui,_Importer,6,0,3,1,137,20,0,0,0.0,0,4
Assignment-1,forge.gui,UnsortedListModel,1,0,10,10,50,12,0,0,0.0,1,0
Assignment-1,forge.gui,CardPicturePanel,5,0,13,9,100,22,0,0,0.0,11,11
Assignment-1,forge.gui,CardListViewer,5,0,8,8,93,11,0,0,0.25,2,8
Assignment-1,forge.gui,ChooserListModel,1,0,2,2,9,2,0,0,1.0,0,0
Assignment-1,forge.gui,CardListFocuser,0,0,2,2,7,2,0,0,-1.0,0,0
Assignment-1,forge.gui,SelListener,0,0,1,1,10,2,0,0,-1.0,0,2
Assignment-1,forge.gui,WrapLayout,0,0,7,5,96,13,0,0,-1.0,0,0
Assignment-1,forge.gui,MultiLineLabelUI,10,1,29,10,432,56,0,0,0.3103448275862069,4,2
Assignment-1,forge.gui,SegmentCache,2,0,3,2,40,4,0,0,0.6666666666666666,2,1
Assignment-1,forge.gui,MouseUtil,2,0,9,9,52,13,0,0,0.5555555555555556,11,1
Assignment-1,forge.gui,MenuScroller,15,0,45,41,460,68,0,0,0.15555555555555556,3,4
Assignment-1,forge.gui,MenuScrollListener,0,0,5,3,27,8,0,0,-1.0,1,0
Assignment-1,forge.gui,MenuScrollTimer,0,0,1,1,9,1,0,0,-1.0,2,0
Assignment-1,forge.gui,MenuScrollItem,1,0,3,3,20,5,0,0,0.0,1,1
Assignment-1,forge.gui,MouseScrollListener,0,0,1,1,15,3,0,0,-1.0,0,1
Assignment-1,forge.gui,ImportSourceAnalyzer,12,0,63,14,569,195,0,0,0.23809523809523808,3,11
Assignment-1,forge.gui,AnalysisCallback,0,0,2,0,4,2,0,0,-1.0,1,0
Assignment-1,forge.gui,Analyzer,0,0,2,0,7,2,0,0,-1.0,1,0
Assignment-1,forge.gui,ListedAnalyzer,0,0,3,0,7,3,0,0,-1.0,1,0
Assignment-1,forge.gui,GuiBase,12,0,20,20,78,21,0,0,0.45,125,2
Assignment-1,forge.gui,FThreads,1,0,11,10,67,15,0,0,0.5454545454545454,106,3
Assignment-1,forge.gui,UiCommand,0,0,0,0,7,0,0,0,-1.0,20,0
Assignment-1,forge.gui.game,CardDetailPanelTest,0,0,1,1,19,1,0,0,-1.0,0,1
Assignment-1,forge.model,FModelTest,0,0,5,5,42,5,0,0,-1.0,0,4
Assignment-1,forge.model,MetaSet,6,1,7,6,87,20,0,0,0.0,2,8
Assignment-1,forge.model,CardCollections,14,0,15,15,105,29,0,0,1.0,3,2
Assignment-1,forge.model,FModel,32,0,38,37,375,94,0,0,0.18421052631578946,309,35
Assignment-1,forge.model,UnOpenedMeta,2,0,6,5,75,15,0,0,0.6666666666666666,1,5
Assignment-1,forge.model,CardBlock,9,0,18,16,179,31,0,0,0.1111111111111111,8,6
Assignment-1,forge.model,Reader,1,0,2,1,35,5,0,0,0.0,0,2
Assignment-1,forge.gamesimulationtests,BaseGameSimulationTest,0,0,3,0,30,5,0,0,-1.0,0,6
Assignment-1,forge.gamesimulationtests.util,PlayerControllerForTests,1,0,111,106,444,142,0,0,0.8558558558558559,1,33
Assignment-1,forge.gamesimulationtests.util,SpecificationHandler,0,0,5,5,25,8,0,0,-1.0,0,1
Assignment-1,forge.gamesimulationtests.util,GameWrapper,5,0,6,6,112,22,0,0,0.0,3,14
Assignment-1,forge.gamesimulationtests.util,Specification,0,0,0,0,2,0,0,0,-1.0,0,0
Assignment-1,forge.gamesimulationtests.util,LobbyPlayerForTests,2,0,6,5,36,8,0,0,0.3333333333333333,1,5
Assignment-1,forge.gamesimulationtests.util,CardDatabaseHelper,1,0,6,3,39,8,0,0,0.0,4,5
Assignment-1,forge.gamesimulationtests.util,IntegerConstraint,5,3,4,4,23,5,0,0,0.5,6,1
Assignment-1,forge.gamesimulationtests.util.card,CardSpecification,5,0,6,5,32,6,0,0,0.0,9,2
Assignment-1,forge.gamesimulationtests.util.card,CardSpecificationHandler,1,1,5,3,27,8,0,0,0.4,5,7
Assignment-1,forge.gamesimulationtests.util.card,CardSpecificationBuilder,5,0,10,10,44,11,0,0,0.0,2,2
Assignment-1,forge.gamesimulationtests.util.playeractions,PlayerActions,1,0,7,5,37,10,0,0,0.2857142857142857,2,4
Assignment-1,forge.gamesimulationtests.util.playeractions,BasePlayerAction,2,0,4,3,17,4,4,0,0.5,1,3
Assignment-1,forge.gamesimulationtests.util.playeractions,ActionPreCondition,2,0,3,3,26,6,0,0,0.0,1,1
Assignment-1,forge.gamesimulationtests.util.playeractions,DeclareAttackersAction,3,0,7,7,35,7,0,1,0.0,0,2
Assignment-1,forge.gamesimulationtests.util.playeractions,DeclareBlockersAction,1,0,3,3,14,3,0,1,0.0,0,2
Assignment-1,forge.gamesimulationtests.util.playeractions,ActivateAbilityAction,1,0,2,2,19,4,0,1,0.0,0,7
Assignment-1,forge.gamesimulationtests.util.playeractions,CastSpellFromHandAction,1,0,2,2,30,6,0,1,0.0,0,6
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,PlayerAssertAction,1,0,3,3,13,3,0,2,0.0,0,6
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,EndTestAction,0,0,3,3,11,3,0,1,-1.0,0,3
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,CardAssertAction,1,0,3,3,13,3,0,2,0.0,0,6
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,AssertAction,0,0,3,3,9,3,2,1,-1.0,1,2
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,TestAction,0,0,2,2,6,2,2,0,-1.0,0,3
Assignment-1,forge.gamesimulationtests.util.gamestate,GameStateSpecificationBuilder,2,0,6,6,28,7,0,0,0.0,0,4
Assignment-1,forge.gamesimulationtests.util.gamestate,GameStateSpecification,2,0,3,2,14,3,0,0,0.0,1,0
Assignment-1,forge.gamesimulationtests.util.player,PlayerSpecification,7,4,4,3,23,4,0,0,0.0,20,1
Assignment-1,forge.gamesimulationtests.util.player,PlayerSpecificationBuilder,3,0,6,6,31,8,0,0,0.5,4,1
Assignment-1,forge.gamesimulationtests.util.player,PlayerSpecificationHandler,1,1,3,3,12,3,0,0,1.0,7,5
Assignment-1,forge.gamesimulationtests.comprehensiverules,ComprehensiveRulesSection104,0,0,12,12,50,12,0,0,-1.0,0,3
Assignment-1,forge.gamesimulationtests.comprehensiverules,ComprehensiveRulesSection103,0,0,2,2,10,2,0,0,-1.0,0,3
Assignment-1,forge.planarconquestgenerate,PlanarConquestGeneraterGAModern,1,0,5,3,38,6,0,1,0.6,1,12
Assignment-1,forge.planarconquestgenerate,PlanarConquestGeneraterGA,12,0,14,4,186,33,4,0,0.14285714285714285,3,24
Assignment-1,forge.planarconquestgenerate,PlanarConquestTribalGeneraterGA,2,0,4,3,48,8,0,1,0.75,1,13
Assignment-1,forge.planarconquestgenerate,PlanarConquestGeneraterGAStandard,1,0,5,3,38,6,0,1,0.6,1,12
Assignment-1,forge.planarconquestgenerate,PlanarConquestCommanderGeneraterGA,1,0,8,3,66,13,0,1,0.375,1,16
Assignment-1,forge.deck.generate,Generate5ColorDeckTest,0,0,1,1,14,1,0,0,-1.0,0,4
Assignment-1,forge.deck.generate,Generate2ColorDeckTest,0,0,1,1,14,1,0,0,-1.0,0,4
Assignment-1,forge.deck.generate,Generate3ColorDeckTest,0,0,1,1,14,1,0,0,-1.0,0,4
Assignment-1,forge.deckchooser,FDeckChooser,21,0,42,18,710,167,0,1,0.0,2,19
Assignment-1,forge.deckchooser,DecksComboBoxEvent,1,0,2,2,10,2,0,0,0.0,2,0
Assignment-1,forge.deckchooser,IDecksComboBoxListener,0,0,1,0,3,1,1,0,-1.0,1,1
Assignment-1,forge.deckchooser,DecksComboBox,2,0,8,6,54,13,0,0,0.375,1,3
Assignment-1,forge.deckchooser,FDeckViewer,9,0,7,1,141,22,0,0,0.0,2,14
Assignment-1,forge.screens.home.settings,OptionsCheckBox,0,0,1,0,9,1,0,0,-1.0,0,0
Assignment-1,forge.screens.home.settings,SectionLabel,0,0,1,0,12,1,0,0,-1.0,0,0
Assignment-1,forge.screens.home.settings,NoteLabel,0,0,1,0,10,1,0,0,-1.0,0,0
Assignment-1,forge.screens.home.settings,KeyboardShortcutField,1,0,7,7,63,10,0,0,0.42857142857142855,1,4
Assignment-1,forge.screens.home.settings,TrophyCase,9,0,2,1,172,23,0,0,0.0,0,6
Assignment-1,forge.screens.home,PlayerPanel,48,0,65,40,645,103,0,0,0.03076923076923077,1,24
Assignment-1,forge.screens.home,LblHeader,4,0,2,2,32,2,0,0,1.0,1,2
Assignment-1,forge.screens.home,StopButton,0,0,3,3,26,3,0,0,-1.0,0,1
Assignment-1,forge.screens.home,PnlDisplay,0,0,3,3,21,3,0,0,-1.0,0,1
Assignment-1,forge.screens.home,PnlMenu,1,0,2,2,42,7,0,0,1.0,0,5
Assignment-1,forge.screens.home,PnlGroup,6,0,2,2,44,3,0,0,0.0,0,2
Assignment-1,forge.screens.home,LblMenuItem,9,0,7,7,72,9,0,0,0.2857142857142857,1,3
Assignment-1,forge.screens.home,LblGroup,9,0,9,7,97,16,0,0,0.0,0,3
Assignment-1,forge.screens.home,StartButton,0,0,3,3,27,3,0,0,-1.0,1,1
Assignment-1,forge.screens.home,CLobby,1,0,4,3,52,9,0,0,0.5,0,5
Assignment-1,forge.screens.home,VLobby,51,0,56,20,758,152,0,0,0.0,4,31
Assignment-1,forge.screens.home,VariantCheckBox,1,0,1,0,18,2,0,0,0.0,1,1
Assignment-1,forge.screens.home,IVSubmenu,0,0,4,0,24,4,0,0,-1.0,1,0
Assignment-1,forge.screens.home,LoadGameMenu,6,0,10,5,74,14,0,0,0.5,7,6
Assignment-1,forge.screens.home,HomeScreen,17,2,21,14,253,44,0,0,0.42857142857142855,11,19
Assignment-1,forge.screens.home,ButtonScroller,2,0,1,0,12,2,0,0,0.0,1,0
Assignment-1,forge.screens.home,MenuButton,0,0,2,2,13,3,0,0,-1.0,1,3
Assignment-1,forge.screens.home,AdventureScreen,4,0,7,5,50,12,0,0,0.2857142857142857,1,8
Assignment-1,forge.screens.home,NewGameMenu,6,0,10,5,78,16,0,0,0.5,11,6
Assignment-1,forge.screens.home.puzzle,PuzzleGameMenu,1,0,2,1,11,2,0,0,1.0,0,2
Assignment-1,forge.screens.home.puzzle,PuzzleScreen,2,0,4,2,44,6,0,0,0.75,0,13
Assignment-1,forge.screens.home.sanctioned,ConstructedGameMenu,1,0,8,1,62,8,0,0,0.25,1,4
Assignment-1,forge.screens.home.sanctioned,AvatarSelector,2,0,3,2,43,6,0,0,0.0,1,5
Assignment-1,forge.screens.home.sanctioned,SleeveSelector,2,0,3,2,41,6,0,0,0.6666666666666666,1,4
Assignment-1,forge.screens.home.quest,ViewItem,6,0,4,4,68,4,0,0,0.5,2,8
Assignment-1,forge.screens.home.quest,DialogChooseSets,5,0,11,7,395,81,0,0,0.36363636363636365,2,6
Assignment-1,forge.screens.home.quest,QuestFileLister,16,0,28,25,312,62,0,0,0.07142857142857142,0,11
Assignment-1,forge.screens.home.quest,DeleteButton,0,0,4,4,32,8,0,0,-1.0,0,2
Assignment-1,forge.screens.home.quest,EditButton,0,0,4,4,32,8,0,0,-1.0,0,2
Assignment-1,forge.screens.home.quest,RowPanel,3,0,7,7,54,15,0,0,0.2857142857142857,4,2
Assignment-1,forge.screens.home.quest,ViewStall,9,0,8,8,122,13,0,0,0.0,0,10
Assignment-1,forge.screens.home.quest,DialogChoosePoolDistribution,17,0,6,6,235,33,0,0,0.0,0,13
Assignment-1,forge.screens.home.quest,DialogChooseFormats,6,0,8,6,100,18,0,0,0.25,2,9
Assignment-1,forge.screens.home.quest,PrefInput,7,0,9,9,85,13,0,0,0.0,1,3
Assignment-1,forge.screens.home.quest,PnlDraftEvent,5,0,7,7,61,10,0,0,0.42857142857142855,0,6
Assignment-1,forge.screens.home.quest,ProportionalPanel,4,0,3,2,26,3,0,0,0.0,0,3
Assignment-1,forge.screens.home.quest,ProportionalDimension,1,0,1,0,16,3,0,0,0.0,0,0
Assignment-1,forge.screens.home.quest,PnlMatchup,14,0,5,5,110,17,0,0,0.0,0,5
Assignment-1,forge.screens.home.quest,PnlEvent,9,0,8,8,81,10,0,0,0.625,0,9
Assignment-1,forge.screens.home.gauntlet,QuickGauntletLister,17,0,27,24,283,61,0,0,0.0,0,9
Assignment-1,forge.screens.home.gauntlet,DeleteButton,0,0,4,4,32,8,0,0,-1.0,0,1
Assignment-1,forge.screens.home.gauntlet,EditButton,0,0,4,4,32,8,0,0,-1.0,0,1
Assignment-1,forge.screens.home.gauntlet,RowPanel,3,0,7,7,57,17,0,0,0.2857142857142857,6,2
Assignment-1,forge.screens.home.gauntlet,ContestGauntletLister,9,0,14,13,140,26,0,0,0.0,0,6
Assignment-1,forge.screens.home.gauntlet,RowPanel,2,0,7,7,41,11,0,0,0.2857142857142857,0,2
Assignment-1,forge.screens.home.online,OnlineMenu,1,1,2,1,31,2,0,0,0.0,2,2
Assignment-1,forge.screens.workshop.menus,WorkshopFileMenu,2,0,5,2,32,6,0,0,0.4,2,2
Assignment-1,forge.screens.workshop.menus,CWorkshopUIMenus,1,0,1,1,11,1,0,0,0.0,0,1
Assignment-1,forge.screens.deckeditor,AddBasicLandsDialog,27,0,14,7,319,48,0,0,0.2857142857142857,0,24
Assignment-1,forge.screens.deckeditor,MainPanel,0,0,2,1,30,2,0,0,-1.0,1,2
Assignment-1,forge.screens.deckeditor,LandPanel,10,0,7,2,129,20,0,0,0.2857142857142857,1,14
Assignment-1,forge.screens.deckeditor,LandCardPanel,0,0,2,1,22,4,0,0,-1.0,2,3
Assignment-1,forge.screens.deckeditor,DeckImport,47,12,24,6,548,113,0,0,0.375,1,11
Assignment-1,forge.screens.deckeditor,OnChangeTextUpdate,0,0,4,3,16,4,0,0,-1.0,0,0
Assignment-1,forge.screens.deckeditor,GameFormatDropdownRenderer,1,0,2,2,22,4,0,0,0.0,0,1
Assignment-1,forge.screens.deckeditor,GameFormatComboListener,3,0,2,1,14,3,0,0,0.0,0,1
Assignment-1,forge.screens.deckeditor,SEditorIO,1,0,2,2,85,18,0,0,0.0,8,9
Assignment-1,forge.screens.deckeditor,_MoveAction,0,0,1,0,3,1,0,0,-1.0,0,0
Assignment-1,forge.screens.deckeditor.menus,CDeckEditorUIMenus,1,0,1,1,11,1,0,0,0.0,0,1
Assignment-1,forge.screens.deckeditor.menus,DeckFileMenu,3,0,15,2,100,17,0,0,0.13333333333333333,3,3
Assignment-1,forge.screens.deckeditor.controllers,CEditorDraftingProcess,11,0,18,8,234,41,0,1,0.3333333333333333,0,15
Assignment-1,forge.screens.deckeditor.controllers,DeckController,10,0,31,20,333,63,0,0,0.0,7,8
Assignment-1,forge.screens.deckeditor.controllers,CEditorLimited,8,0,14,9,160,30,0,2,0.5714285714285714,3,15
Assignment-1,forge.screens.deckeditor.controllers,CEditorQuestCardShop,17,0,13,6,178,23,0,1,0.38461538461538464,0,12
Assignment-1,forge.screens.deckeditor.controllers,CDeckEditor,0,0,4,1,30,7,6,1,-1.0,2,3
Assignment-1,forge.screens.deckeditor.controllers,CEditorCommander,6,0,13,8,141,23,0,2,0.5384615384615384,1,17
Assignment-1,forge.screens.deckeditor.controllers,CEditorQuestDraftingProcess,10,0,16,9,171,28,0,1,0.5,0,12
Assignment-1,forge.screens.deckeditor.controllers,CEditorQuestLimited,8,0,15,9,138,24,0,2,0.4,1,14
Assignment-1,forge.screens.deckeditor.controllers,CEditorWinstonProcess,10,0,17,7,198,32,0,1,0.5294117647058824,1,17
Assignment-1,forge.screens.deckeditor.controllers,CEditorQuest,9,0,25,15,279,55,0,2,0.28,0,19
Assignment-1,forge.screens.deckeditor.controllers,MatchCommanderColorIdentity,1,0,2,2,14,2,0,0,0.0,0,4
Assignment-1,forge.screens.deckeditor.controllers,CStatisticsImporter,3,0,5,4,65,12,0,0,0.0,2,10
Assignment-1,forge.screens.deckeditor.controllers,CEditorConstructed,13,0,19,14,416,92,0,2,0.5263157894736842,4,16
Assignment-1,forge.screens.deckeditor.controllers,CEditorVariant,4,0,12,7,91,18,0,2,0.5,1,14
Assignment-1,forge.screens.deckeditor.controllers,CEditorTokenViewer,11,0,11,6,87,14,0,1,0.8181818181818182,0,7
Assignment-1,forge.screens.deckeditor.controllers,DeckHtmlSerializer,0,0,2,1,58,6,0,0,-1.0,1,6
Assignment-1,forge.screens.deckeditor.controllers,ACEditorBase,15,1,51,33,417,86,6,0,0.2549019607843137,4,18
Assignment-1,forge.screens.deckeditor.controllers,EditorContextMenuBuilder,2,0,13,7,159,35,0,0,0.0,11,7
Assignment-1,forge.screens.deckeditor.views,VStatisticsImporter,29,0,30,28,264,32,0,0,0.1,2,5
Assignment-1,forge.screens.match,LimitedWinLose,4,0,9,5,82,10,0,1,0.3333333333333333,1,9
Assignment-1,forge.screens.match,TitleLabel,0,0,1,0,13,1,0,0,-1.0,1,1
Assignment-1,forge.screens.match,QuestWinLose,1,0,3,3,31,3,0,1,0.0,0,4
Assignment-1,forge.screens.match,VAutoYields,9,0,4,4,75,8,0,0,0.0,1,9
Assignment-1,forge.screens.match,AutoYieldsListModel,0,0,2,2,8,2,0,0,-1.0,0,0
Assignment-1,forge.screens.match,GauntletWinLose,1,0,6,4,69,15,0,1,0.5,1,8
Assignment-1,forge.screens.match,QuestWinLoseCardViewer,6,0,4,4,59,6,0,0,0.0,1,7
Assignment-1,forge.screens.match,ChooserListModel,1,0,2,2,9,2,0,0,1.0,0,0
Assignment-1,forge.screens.match,SelListener,0,0,1,1,10,2,0,0,-1.0,0,2
Assignment-1,forge.screens.match,ControlWinLose,3,0,9,8,74,10,4,0,0.2222222222222222,1,6
Assignment-1,forge.screens.match,ZoneAction,3,0,2,2,19,2,0,0,0.0,0,3
Assignment-1,forge.screens.match,VAssignGenericAmount,18,4,14,6,236,40,0,0,0.21428571428571427,1,16
Assignment-1,forge.screens.match,AssignTarget,4,4,1,1,12,1,0,0,0.0,1,0
Assignment-1,forge.screens.match,VAssignCombatDamage,25,3,17,6,329,59,0,0,0.11764705882352941,1,16
Assignment-1,forge.screens.match,DamageTarget,3,3,1,1,9,1,0,0,0.0,1,1
Assignment-1,forge.screens.match,VMatchUI,3,0,12,11,121,34,0,0,0.25,2,10
Assignment-1,forge.screens.match,TargetingOverlay,19,0,29,17,501,123,0,0,0.3448275862068966,5,15
Assignment-1,forge.screens.match,Arc,4,0,2,1,13,2,0,0,0.0,2,1
Assignment-1,forge.screens.match,OverlayPanel,1,0,4,1,114,17,0,0,0.0,1,4
Assignment-1,forge.screens.match,ArcAssembler,2,0,11,10,41,13,0,0,0.45454545454545453,0,3
Assignment-1,forge.screens.match,CMatchUI,22,1,102,83,1107,241,0,0,0.28431372549019607,40,76
Assignment-1,forge.screens.match,ViewWinLose,15,0,16,11,230,32,0,0,0.1875,7,18
Assignment-1,forge.screens.match,TitleLabel,0,0,1,0,13,1,0,0,-1.0,0,1
Assignment-1,forge.screens.match,QuestDraftWinLose,1,0,2,2,83,12,0,1,0.0,0,8
Assignment-1,forge.screens.match,GameLogPanel,6,0,20,12,150,28,0,0,0.3,1,6
Assignment-1,forge.screens.match,MyScrollablePanel,0,0,5,5,17,5,0,0,-1.0,1,0
Assignment-1,forge.screens.match,GameLogPanelLayerUI,0,0,3,2,32,8,0,0,-1.0,0,1
Assignment-1,forge.screens.match,MatchScreen,31,0,57,38,991,251,0,0,0.24561403508771928,10,49
Assignment-1,forge.screens.match,HiddenMenuTab,0,0,2,1,8,2,0,0,-1.0,0,1
Assignment-1,forge.screens.match,PlayerSpecificMenu,0,0,4,0,47,7,0,0,-1.0,3,7
Assignment-1,forge.screens.match,MenuItem,0,0,1,0,16,2,0,0,-1.0,0,2
Assignment-1,forge.screens.match,BGAnimation,3,0,3,0,86,21,0,0,0.6666666666666666,1,4
Assignment-1,forge.screens.match,FieldScroller,4,0,5,3,191,43,0,0,0.4,1,8
Assignment-1,forge.screens.match,MatchController,7,1,75,69,540,141,0,0,0.5066666666666667,44,42
Assignment-1,forge.screens.match,TargetingOverlay,6,0,4,3,96,33,0,0,0.75,0,11
Assignment-1,forge.screens.match.menus,DevModeMenu,4,0,9,4,169,30,0,0,0.2222222222222222,1,4
Assignment-1,forge.screens.match.menus,CMatchUIMenus,1,0,2,2,17,3,0,0,0.0,1,2
Assignment-1,forge.screens.match.menus,GameMenu,3,0,21,2,163,25,0,0,0.09523809523809523,1,6
Assignment-1,forge.screens.match.menus,CardOverlaysMenu,3,0,10,2,68,13,0,0,0.0,1,5
Assignment-1,forge.screens.match.controllers,CDev,3,0,35,34,152,37,0,0,0.11428571428571428,3,4
Assignment-1,forge.screens.match.controllers,CLog,3,0,8,8,33,8,0,0,0.5,2,3
Assignment-1,forge.screens.match.controllers,CCombat,2,0,9,6,110,24,0,0,0.3333333333333333,3,9
Assignment-1,forge.screens.match.controllers,CHand,4,0,6,6,101,14,0,0,0.5,1,9
Assignment-1,forge.screens.match.controllers,CStack,2,0,6,6,25,6,0,0,0.5,2,3
Assignment-1,forge.screens.match.controllers,CPrompt,8,0,18,14,117,29,0,0,0.1111111111111111,3,10
Assignment-1,forge.screens.match.controllers,CDetailPicture,6,0,13,8,82,18,0,0,0.15384615384615385,23,7
Assignment-1,forge.screens.match.controllers,CField,5,0,6,6,57,10,0,0,0.5,1,3
